date,symbol,name,weight_percent,shares
2026-07-22,2330.TW,台積電,12.63,4100000
2026-07-22,2383.TW,台光電,8.55,1300000
2026-07-22,2408.TW,南亞科,7.09,12400000
2026-07-22,2327.TW,國巨*,6.77,7500000
2026-07-22,8046.TW,南電,5.02,3000000
2026-07-22,3037.TW,欣興,4.95,4250000
2026-07-22,2454.TW,聯發科,4.94,1000000
2026-07-22,6223.TW,旺矽,4.62,600000
2026-07-22,2345.TW,智邦,4.4,1500000
2026-07-22,2059.TW,川湖,4.17,400000
2026-07-22,6274.TW,台燿,3.65,2100000
2026-07-22,3711.TW,日月光投控,3.54,4200000
2026-07-22,6669.TW,緯穎,3.18,450000
2026-07-22,3189.TW,景碩,3.06,3000000
2026-07-22,7769.TW,鴻勁,2.96,360000
2026-07-22,8299.TW,群聯,2.7,1100000
2026-07-22,3017.TW,奇鋐,2.5,860000
2026-07-22,3026.TW,禾伸堂,2.3,2700000
2026-07-22,2303.TW,聯電,1.78,10000000
2026-07-22,6515.TW,穎崴,1.75,210000
2026-07-22,5274.TW,信驊,1.6,80500
2026-07-22,3665.TW,貿聯-KY,1.52,560000
2026-07-22,2308.TW,台達電,1.47,610000
2026-07-22,1303.TW,南亞,1.28,4800000
2026-07-22,2404.TW,漢唐,1.21,800000
2026-07-22,6488.TW,環球晶,0.48,300000
2026-07-22,2368.TW,金像電,0.01,9000
