date,symbol,name,weight_percent,shares
2026-09-03,2330.TW,台積電,11.69,3800000
2026-09-03,2383.TW,台光電,9.4,1380000
2026-09-03,2059.TW,川湖,8.66,500000
2026-09-03,2408.TW,南亞科,8.48,13800000
2026-09-03,3037.TW,欣興,5.94,5000000
2026-09-03,6669.TW,緯穎,5.51,1730020
2026-09-03,3017.TW,奇鋐,5.31,1250000
2026-09-03,2454.TW,聯發科,5.03,900000
2026-09-03,2327.TW,國巨*,4.93,7500000
2026-09-03,8046.TW,南電,4.52,3250000
2026-09-03,3189.TW,景碩,4.09,4100000
2026-09-03,2345.TW,智邦,3.9,1450000
2026-09-03,3081.TW,聯亞,3.62,900000
2026-09-03,5274.TW,信驊,3.23,140500
2026-09-03,6274.TW,台燿,3.12,1800000
2026-09-03,6223.TW,旺矽,2.47,380000
2026-09-03,3653.TW,健策,2.46,340000
2026-09-03,3026.TW,禾伸堂,2.22,2700000
2026-09-03,7769.TW,鴻勁,2.12,280000
2026-09-03,8299.TW,群聯,2.01,780000
2026-09-03,3008.TW,大立光,0.01,1000
2026-09-03,3711.TW,日月光投控,0.01,9000
2026-09-03,2382.TW,廣達,0.0,9000
2026-09-03,2360.TW,致茂,0.0,1000
2026-09-03,2317.TW,鴻海,0.0,9000
2026-09-03,2603.TW,長榮,0.0,9000
2026-09-03,3665.TW,貿聯-KY,0.0,1000
2026-09-03,3231.TW,緯創,0.0,9000
2026-09-03,5347.TW,世界,0.0,9000
2026-09-03,2881.TW,富邦金,0.0,9000
2026-09-03,2308.TW,台達電,0.0,1000
2026-09-03,2303.TW,聯電,0.0,9000
2026-09-03,2357.TW,華碩,0.0,1000
2026-09-03,2379.TW,瑞昱,0.0,1000
2026-09-03,2882.TW,國泰金,0.0,9000
2026-09-03,2880.TW,華南金,0.0,9090
2026-09-03,2884.TW,玉山金,0.0,9000
2026-09-03,2885.TW,元大金,0.0,9360
2026-09-03,2886.TW,兆豐金,0.0,9000
2026-09-03,3044.TW,健鼎,0.0,1000
2026-09-03,2891.TW,中信金,0.0,9000
2026-09-03,2912.TW,統一超,0.0,1000
2026-09-03,3036.TW,文曄,0.0,1000
2026-09-03,2887.TW,台新新光金,0.0,9000
2026-09-03,2890.TW,永豐金,0.0,9000
2026-09-03,2883.TW,凱基金,0.0,9000
2026-09-03,2412.TW,中華電,0.0,1000
2026-09-03,2449.TW,京元電子,0.0,1450
2026-09-03,1216.TW,統一,0.0,1000
2026-09-03,2313.TW,華通,0.0,1253
