date,symbol,name,weight_percent,shares
2026-07-29,2330.TW,台積電,13.47,4000000
2026-07-29,2383.TW,台光電,8.16,1300000
2026-07-29,2408.TW,南亞科,6.71,12400000
2026-07-29,2327.TW,國巨*,5.82,7500000
2026-07-29,2454.TW,聯發科,5.21,1080000
2026-07-29,2059.TW,川湖,4.59,420000
2026-07-29,3037.TW,欣興,4.48,4250000
2026-07-29,6223.TW,旺矽,4.4,600000
2026-07-29,2345.TW,智邦,4.39,1500000
2026-07-29,8046.TW,南電,4.04,3000000
2026-07-29,6669.TW,緯穎,3.54,450000
2026-07-29,6274.TW,台燿,3.36,2150000
2026-07-29,3711.TW,日月光投控,3.21,4200000
2026-07-29,7769.TW,鴻勁,2.85,360000
2026-07-29,3017.TW,奇鋐,2.76,860000
2026-07-29,3189.TW,景碩,2.65,3000000
2026-07-29,8299.TW,群聯,2.55,1100000
2026-07-29,3026.TW,禾伸堂,1.96,2700000
2026-07-29,3665.TW,貿聯-KY,1.89,590000
2026-07-29,5274.TW,信驊,1.59,80500
2026-07-29,2308.TW,台達電,1.51,660000
2026-07-29,2404.TW,漢唐,1.24,799000
2026-07-29,6515.TW,穎崴,1.16,140000
