date,symbol,name,weight_percent,shares
2026-07-07,2330.TW,台積電,12.98,3800000
2026-07-07,2327.TW,國巨*,8.11,6400000
2026-07-07,2383.TW,台光電,8.04,1100000
2026-07-07,2454.TW,聯發科,5.36,950000
2026-07-07,2408.TW,南亞科,5.08,9000000
2026-07-07,6223.TW,旺矽,4.68,530000
2026-07-07,3037.TW,欣興,4.59,3900000
2026-07-07,8299.TW,群聯,4.5,1500000
2026-07-07,6274.TW,台燿,4.41,2000000
2026-07-07,2345.TW,智邦,3.78,1100000
2026-07-07,8046.TW,南電,3.75,2600000
2026-07-07,2059.TW,川湖,3.59,310000
2026-07-07,2303.TW,聯電,3.04,14000000
2026-07-07,3711.TW,日月光投控,2.92,3200000
2026-07-07,3189.TW,景碩,2.69,2800000
2026-07-07,7769.TW,鴻勁,2.6,300000
2026-07-07,5274.TW,信驊,2.55,126500
2026-07-07,6515.TW,穎崴,2.47,220000
2026-07-07,6669.TW,緯穎,2.46,350000
2026-07-07,3017.TW,奇鋐,2.26,660000
2026-07-07,2492.TW,華新科,2.25,3200000
2026-07-07,2344.TW,華邦電,1.17,4800000
2026-07-07,2404.TW,漢唐,1.15,650000
2026-07-07,3026.TW,禾伸堂,1.09,900000
2026-07-07,3665.TW,貿聯-KY,0.72,260000
2026-07-07,2308.TW,台達電,0.02,9000
2026-07-07,2368.TW,金像電,0.01,9000
