date,symbol,name,weight_percent,shares
2026-07-23,2330.TW,台積電,12.36,4000000
2026-07-23,2383.TW,台光電,8.51,1300000
2026-07-23,2408.TW,南亞科,6.78,12400000
2026-07-23,2327.TW,國巨*,6.7,7500000
2026-07-23,2454.TW,聯發科,4.98,1000000
2026-07-23,3037.TW,欣興,4.89,4250000
2026-07-23,6223.TW,旺矽,4.82,600000
2026-07-23,8046.TW,南電,4.74,3000000
2026-07-23,2345.TW,智邦,4.48,1500000
2026-07-23,2059.TW,川湖,4.21,400000
2026-07-23,6274.TW,台燿,3.69,2150000
2026-07-23,3711.TW,日月光投控,3.5,4200000
2026-07-23,6669.TW,緯穎,3.16,450000
2026-07-23,3189.TW,景碩,3.03,3000000
2026-07-23,7769.TW,鴻勁,2.99,360000
2026-07-23,8299.TW,群聯,2.71,1100000
2026-07-23,3017.TW,奇鋐,2.7,860000
2026-07-23,3026.TW,禾伸堂,2.42,2700000
2026-07-23,6515.TW,穎崴,1.78,210000
2026-07-23,2303.TW,聯電,1.78,10000000
2026-07-23,3665.TW,貿聯-KY,1.73,590000
2026-07-23,5274.TW,信驊,1.61,80500
2026-07-23,2308.TW,台達電,1.59,660000
2026-07-23,1303.TW,南亞,1.52,6000000
2026-07-23,2404.TW,漢唐,1.2,800000
2026-07-23,6488.TW,環球晶,0.43,300000
2026-07-23,2368.TW,金像電,0.01,9000
