date,symbol,name,weight_percent,shares
2026-07-06,2330.TW,台積電,11.66,3500000
2026-07-06,2327.TW,國巨*,8.71,6400000
2026-07-06,2383.TW,台光電,7.41,1000000
2026-07-06,2454.TW,聯發科,5.2,930000
2026-07-06,2408.TW,南亞科,5.13,9000000
2026-07-06,3037.TW,欣興,4.84,3900000
2026-07-06,6223.TW,旺矽,4.83,520000
2026-07-06,8299.TW,群聯,4.65,1500000
2026-07-06,6274.TW,台燿,4.42,2000000
2026-07-06,2345.TW,智邦,3.58,1000000
2026-07-06,8046.TW,南電,3.49,2400000
2026-07-06,2059.TW,川湖,3.27,310000
2026-07-06,2303.TW,聯電,3.15,14000000
2026-07-06,3189.TW,景碩,2.89,2800000
2026-07-06,7769.TW,鴻勁,2.76,300000
2026-07-06,3711.TW,日月光投控,2.76,3000000
2026-07-06,6515.TW,穎崴,2.54,210000
2026-07-06,5274.TW,信驊,2.53,115000
2026-07-06,2492.TW,華新科,2.41,3200000
2026-07-06,6669.TW,緯穎,2.39,350000
2026-07-06,3017.TW,奇鋐,2.39,660000
2026-07-06,2344.TW,華邦電,1.19,4800000
2026-07-06,3026.TW,禾伸堂,1.17,900000
2026-07-06,2404.TW,漢唐,1.16,650000
2026-07-06,8210.TW,勤誠,0.72,410000
2026-07-06,3665.TW,貿聯-KY,0.69,260000
2026-07-06,2308.TW,台達電,0.02,9000
2026-07-06,2368.TW,金像電,0.02,9000
