date,symbol,name,weight_percent,shares
2026-07-15,2330.TW,台積電,13.05,4200000
2026-07-15,2383.TW,台光電,8.09,1250000
2026-07-15,2327.TW,國巨*,7.32,7200000
2026-07-15,2408.TW,南亞科,6.19,10100000
2026-07-15,3037.TW,欣興,5.07,4250000
2026-07-15,8046.TW,南電,5.05,2800000
2026-07-15,2454.TW,聯發科,4.76,1000000
2026-07-15,6223.TW,旺矽,4.68,580000
2026-07-15,2059.TW,川湖,4.11,380000
2026-07-15,8299.TW,群聯,4.02,1500000
2026-07-15,2345.TW,智邦,3.87,1300000
2026-07-15,6274.TW,台燿,3.84,2100000
2026-07-15,3189.TW,景碩,3.01,2800000
2026-07-15,2303.TW,聯電,2.96,14000000
2026-07-15,3711.TW,日月光投控,2.96,3400000
2026-07-15,7769.TW,鴻勁,2.91,340000
2026-07-15,3026.TW,禾伸堂,2.35,2200000
2026-07-15,6669.TW,緯穎,2.27,350000
2026-07-15,6515.TW,穎崴,2.03,220000
2026-07-15,3017.TW,奇鋐,2.01,730000
2026-07-15,2492.TW,華新科,1.74,3600000
2026-07-15,3665.TW,貿聯-KY,1.12,460000
2026-07-15,5274.TW,信驊,1.11,62500
2026-07-15,2344.TW,華邦電,1.1,4800000
2026-07-15,2404.TW,漢唐,1.06,650000
2026-07-15,2308.TW,台達電,0.02,9000
2026-07-15,2368.TW,金像電,0.01,9000
