date,symbol,name,weight_percent,shares
2026-07-27,2330.TW,台積電,12.65,4000000
2026-07-27,2383.TW,台光電,8.42,1300000
2026-07-27,2408.TW,南亞科,7.27,12400000
2026-07-27,2327.TW,國巨*,6.31,7500000
2026-07-27,2454.TW,聯發科,5.35,1080000
2026-07-27,3037.TW,欣興,4.85,4250000
2026-07-27,2059.TW,川湖,4.68,420000
2026-07-27,6223.TW,旺矽,4.62,600000
2026-07-27,2345.TW,智邦,4.52,1500000
2026-07-27,8046.TW,南電,4.34,3000000
2026-07-27,6274.TW,台燿,3.63,2150000
2026-07-27,6669.TW,緯穎,3.48,450000
2026-07-27,3711.TW,日月光投控,3.44,4200000
2026-07-27,7769.TW,鴻勁,2.96,360000
2026-07-27,3189.TW,景碩,2.87,3000000
2026-07-27,3017.TW,奇鋐,2.78,860000
2026-07-27,8299.TW,群聯,2.69,1100000
2026-07-27,3026.TW,禾伸堂,2.13,2700000
2026-07-27,6515.TW,穎崴,1.81,210000
2026-07-27,3665.TW,貿聯-KY,1.71,590000
2026-07-27,2303.TW,聯電,1.7,10000000
2026-07-27,5274.TW,信驊,1.59,80500
2026-07-27,2308.TW,台達電,1.56,660000
2026-07-27,1303.TW,南亞,1.41,6000000
2026-07-27,2404.TW,漢唐,1.2,800000
2026-07-27,2368.TW,金像電,0.01,9000
