date,symbol,name,weight_percent,shares
2026-08-03,2330.TW,台積電,14.11,5400000
2026-08-03,2383.TW,台光電,7.58,1380000
2026-08-03,2408.TW,南亞科,5.68,13000000
2026-08-03,2454.TW,聯發科,4.74,1100000
2026-08-03,2327.TW,國巨*,4.56,7500000
2026-08-03,2345.TW,智邦,4.53,1760000
2026-08-03,2059.TW,川湖,4.52,475000
2026-08-03,3037.TW,欣興,4.39,4600000
2026-08-03,6223.TW,旺矽,4.38,685000
2026-08-03,6669.TW,緯穎,3.4,520000
2026-08-03,8046.TW,南電,3.15,3000000
2026-08-03,3017.TW,奇鋐,3.09,1100000
2026-08-03,6274.TW,台燿,2.89,2150000
2026-08-03,3711.TW,日月光投控,2.86,4250000
2026-08-03,7769.TW,鴻勁,2.83,400000
2026-08-03,3189.TW,景碩,2.46,3200000
2026-08-03,8299.TW,群聯,2.41,1240000
2026-08-03,5274.TW,信驊,1.86,105500
2026-08-03,3665.TW,貿聯-KY,1.62,700000
2026-08-03,2360.TW,致茂,1.51,700000
2026-08-03,2308.TW,台達電,1.5,860000
2026-08-03,3026.TW,禾伸堂,1.37,2700000
2026-08-03,3231.TW,緯創,1.03,5000000
2026-08-03,3653.TW,健策,0.54,130000
2026-08-03,2404.TW,漢唐,0.49,400000
2026-08-03,2881.TW,富邦金,0.46,3200000
2026-08-03,2885.TW,元大金,0.24,3200000
