date,symbol,name,weight_percent,shares
2026-06-26,2330.TW,台積電,12.08,3400000
2026-06-26,2327.TW,國巨*,9.48,6150000
2026-06-26,2383.TW,台光電,6.78,850000
2026-06-26,2408.TW,南亞科,6.13,9000000
2026-06-26,8299.TW,群聯,5.26,1500000
2026-06-26,3037.TW,欣興,5.11,3450000
2026-06-26,2454.TW,聯發科,5.01,850000
2026-06-26,6223.TW,旺矽,4.24,430000
2026-06-26,6274.TW,台燿,4.08,1700000
2026-06-26,2345.TW,智邦,3.51,970000
2026-06-26,8046.TW,南電,3.42,2000000
2026-06-26,2059.TW,川湖,3.29,310000
2026-06-26,3189.TW,景碩,3.03,2500000
2026-06-26,7769.TW,鴻勁,2.96,300000
2026-06-26,5274.TW,信驊,2.84,120000
2026-06-26,2303.TW,聯電,2.74,11000000
2026-06-26,2492.TW,華新科,2.62,3200000
2026-06-26,3711.TW,日月光投控,2.59,2700000
2026-06-26,2344.TW,華邦電,2.51,8000000
2026-06-26,6515.TW,穎崴,2.36,190000
2026-06-26,2404.TW,漢唐,1.32,650000
2026-06-26,4958.TW,臻鼎-KY,1.32,1500000
2026-06-26,8996.TW,高力,1.29,620000
2026-06-26,8210.TW,勤誠,1.29,690000
2026-06-26,3665.TW,貿聯-KY,1.27,450000
2026-06-26,6669.TW,緯穎,1.2,185000
2026-06-26,3017.TW,奇鋐,0.03,9000
2026-06-26,2308.TW,台達電,0.03,9000
2026-06-26,2368.TW,金像電,0.02,9000
