date,symbol,name,weight_percent,shares
2026-08-25,2330.TW,台積電,12.71,4500000
2026-08-25,2383.TW,台光電,9.22,1400000
2026-08-25,2059.TW,川湖,8.57,510000
2026-08-25,2408.TW,南亞科,8.4,14000000
2026-08-25,3037.TW,欣興,6.44,5000000
2026-08-25,2327.TW,國巨*,4.93,7700000
2026-08-25,6669.TW,緯穎,4.55,600000
2026-08-25,8046.TW,南電,4.44,3250000
2026-08-25,2454.TW,聯發科,4.39,1000000
2026-08-25,6223.TW,旺矽,4.35,660000
2026-08-25,3017.TW,奇鋐,4.34,1250000
2026-08-25,6274.TW,台燿,4.19,2400000
2026-08-25,2345.TW,智邦,4.18,1750000
2026-08-25,3189.TW,景碩,4.03,4100000
2026-08-25,7769.TW,鴻勁,2.78,380000
2026-08-25,3081.TW,聯亞,2.44,700000
2026-08-25,5274.TW,信驊,2.18,120500
2026-08-25,8299.TW,群聯,2.16,880000
2026-08-25,3653.TW,健策,2.08,340000
2026-08-25,3026.TW,禾伸堂,2.0,2700000
2026-08-25,3008.TW,大立光,0.01,1000
2026-08-25,3711.TW,日月光投控,0.01,9000
2026-08-25,2317.TW,鴻海,0.0,9000
2026-08-25,2603.TW,長榮,0.0,9000
2026-08-25,2382.TW,廣達,0.0,9000
2026-08-25,2308.TW,台達電,0.0,1000
2026-08-25,2360.TW,致茂,0.0,1000
2026-08-25,3665.TW,貿聯-KY,0.0,1000
2026-08-25,3231.TW,緯創,0.0,9000
2026-08-25,5347.TW,世界,0.0,9000
2026-08-25,2379.TW,瑞昱,0.0,1000
2026-08-25,2357.TW,華碩,0.0,1000
2026-08-25,2404.TW,漢唐,0.0,1000
2026-08-25,3044.TW,健鼎,0.0,1000
2026-08-25,2891.TW,中信金,0.0,9000
2026-08-25,2881.TW,富邦金,0.0,9000
2026-08-25,2882.TW,國泰金,0.0,9000
2026-08-25,2885.TW,元大金,0.0,9360
2026-08-25,2886.TW,兆豐金,0.0,9000
2026-08-25,2887.TW,台新新光金,0.0,9000
2026-08-25,2890.TW,永豐金,0.0,9000
2026-08-25,2883.TW,凱基金,0.0,9000
2026-08-25,2884.TW,玉山金,0.0,9000
2026-08-25,2912.TW,統一超,0.0,1000
2026-08-25,3036.TW,文曄,0.0,1000
2026-08-25,2880.TW,華南金,0.0,9090
2026-08-25,2412.TW,中華電,0.0,1000
2026-08-25,2449.TW,京元電子,0.0,1450
2026-08-25,2313.TW,華通,0.0,1253
2026-08-25,1216.TW,統一,0.0,1000
