date,symbol,name,weight_percent,shares
2026-08-10,2330.TW,台積電,14.04,5200000
2026-08-10,2383.TW,台光電,8.58,1430000
2026-08-10,2408.TW,南亞科,7.98,14000000
2026-08-10,2059.TW,川湖,6.75,500000
2026-08-10,3037.TW,欣興,5.63,5000000
2026-08-10,2454.TW,聯發科,5.17,1150000
2026-08-10,6223.TW,旺矽,5.09,720000
2026-08-10,2327.TW,國巨*,5.01,7700000
2026-08-10,2345.TW,智邦,4.42,1800000
2026-08-10,6669.TW,緯穎,3.89,570000
2026-08-10,8046.TW,南電,3.85,3000000
2026-08-10,6274.TW,台燿,3.81,2300000
2026-08-10,3017.TW,奇鋐,3.77,1200000
2026-08-10,3189.TW,景碩,3.42,3600000
2026-08-10,3711.TW,日月光投控,3.29,4600000
2026-08-10,8299.TW,群聯,3.01,1300000
2026-08-10,7769.TW,鴻勁,2.85,400000
2026-08-10,5274.TW,信驊,2.26,120500
2026-08-10,3231.TW,緯創,1.97,9000000
2026-08-10,3026.TW,禾伸堂,1.8,2700000
2026-08-10,3665.TW,貿聯-KY,1.12,450000
2026-08-10,3653.TW,健策,1.08,230000
2026-08-10,2885.TW,元大金,0.03,381000
